epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,41.4274,0.59682,1.08361,0.82596,0.023,1,0.64855,0.53138,0.56663,2.77324,0.79291,0.000307036,0.000307036,0.000307036
33,42.5511,0.62012,1.2908,0.83067,0.0229,1,0.69667,0.55208,0.59242,2.8001,0.79549,0.000312414,0.000312414,0.000312414
34,43.5717,0.60977,1.32689,0.82805,0.0229,1,0.69667,0.55208,0.59242,2.8001,0.79549,0.000317508,0.000317508,0.000317508
35,44.7079,0.72447,1.33209,0.85981,0.02289,1,0.73545,0.56556,0.66807,2.80673,0.80496,0.00032232,0.00032232,0.00032232
36,45.7343,0.59094,0.98518,0.80427,0.02289,1,0.73545,0.56556,0.66807,2.80673,0.80496,0.000326848,0.000326848,0.000326848
37,46.8402,0.67842,1.19772,0.80501,0.02285,1,0.78543,0.59719,0.697,2.79048,0.80854,0.000331094,0.000331094,0.000331094
38,47.9238,0.59071,1.20424,0.81931,0.02285,1,0.78543,0.59719,0.697,2.79048,0.80854,0.000335056,0.000335056,0.000335056
39,49.1005,0.67717,1.06828,0.83638,0.0229,1,0.79295,0.61626,0.64481,2.74801,0.80627,0.000338736,0.000338736,0.000338736
40,50.1517,0.62289,0.89963,0.82445,0.0229,1,0.79295,0.61626,0.64481,2.74801,0.80627,0.000342133,0.000342133,0.000342133
41,51.2838,0.69111,0.95389,0.85937,0.02287,1,0.76803,0.6325,0.53506,2.66659,0.79513,0.000345246,0.000345246,0.000345246
42,52.3797,0.54857,0.96096,0.84559,0.02287,1,0.76803,0.6325,0.53506,2.66659,0.79513,0.000348077,0.000348077,0.000348077
43,53.6901,0.59221,1.03526,0.82556,0.02294,1,0.75019,0.65048,0.45185,2.58619,0.78351,0.000350625,0.000350625,0.000350625
44,54.805,0.60117,0.85537,0.83486,0.02294,1,0.75019,0.65048,0.45185,2.58619,0.78351,0.00035289,0.00035289,0.00035289
45,55.9091,0.50194,0.90581,0.82083,0.82363,0.39753,0.7428,0.62309,0.44598,2.52212,0.78466,0.000354872,0.000354872,0.000354872
46,56.9969,0.56742,0.8081,0.84367,0.82363,0.39753,0.7428,0.62309,0.44598,2.52212,0.78466,0.000356571,0.000356571,0.000356571
47,58.2059,0.54481,0.80695,0.80393,1,0.16173,0.74287,0.65167,0.45687,2.46692,0.78565,0.000357987,0.000357987,0.000357987
48,59.2716,0.55315,0.78506,0.80167,1,0.16173,0.74287,0.65167,0.45687,2.46692,0.78565,0.000359121,0.000359121,0.000359121
49,60.377,0.5475,0.99868,0.8208,1,0.14884,0.73801,0.6482,0.50376,2.37949,0.78658,0.000359971,0.000359971,0.000359971
50,61.3644,0.57228,0.8166,0.81931,1,0.14884,0.73801,0.6482,0.50376,2.37949,0.78658,0.000360538,0.000360538,0.000360538
51,62.4252,0.52628,0.78719,0.81735,1,0.23381,0.75677,0.66659,0.50645,2.31332,0.79363,0.000360822,0.000360822,0.000360822
52,63.4179,0.53019,0.75939,0.81741,1,0.23381,0.75677,0.66659,0.50645,2.31332,0.79363,0.000360824,0.000360824,0.000360824
53,64.4476,0.52591,0.70867,0.82892,1,0.23381,0.75677,0.66659,0.50645,2.31332,0.79363,0.000360542,0.000360542,0.000360542
54,65.7452,0.62498,0.90227,0.85246,1,0.33198,0.76666,0.67342,0.49598,2.25399,0.80178,0.000359978,0.000359978,0.000359978
55,66.8406,0.48612,0.70355,0.82025,1,0.33198,0.76666,0.67342,0.49598,2.25399,0.80178,0.000359131,0.000359131,0.000359131
56,67.8466,0.51764,0.75804,0.80293,1,0.33198,0.76666,0.67342,0.49598,2.25399,0.80178,0.000358,0.000358,0.000358
57,68.9438,0.49103,0.71654,0.82908,1,0.37091,0.87155,0.74952,0.4878,2.2229,0.80619,0.000356587,0.000356587,0.000356587
58,70.0426,0.53344,0.68003,0.82536,1,0.37091,0.87155,0.74952,0.4878,2.2229,0.80619,0.000354891,0.000354891,0.000354891
59,71.0255,0.49875,0.64985,0.81876,1,0.37091,0.87155,0.74952,0.4878,2.2229,0.80619,0.000352912,0.000352912,0.000352912
60,72.1666,0.57512,0.81895,0.8231,1,0.40302,0.92127,0.78784,0.50455,2.18158,0.80888,0.000350649,0.000350649,0.000350649
61,73.3654,0.518,0.78196,0.79659,1,0.40302,0.92127,0.78784,0.50455,2.18158,0.80888,0.000348104,0.000348104,0.000348104
62,74.5467,0.51273,0.69809,0.8018,1,0.40302,0.92127,0.78784,0.50455,2.18158,0.80888,0.000345276,0.000345276,0.000345276
63,75.6664,0.55149,0.68199,0.82936,1,0.4248,0.95204,0.81899,0.49348,2.14817,0.81128,0.000342165,0.000342165,0.000342165
64,76.7764,0.47876,0.65625,0.81825,1,0.4248,0.95204,0.81899,0.49348,2.14817,0.81128,0.000338772,0.000338772,0.000338772
65,78.1,0.50453,0.65272,0.82771,1,0.4248,0.95204,0.81899,0.49348,2.14817,0.81128,0.000335095,0.000335095,0.000335095
66,79.2049,0.53525,0.7462,0.84589,1,0.47204,0.98389,0.84559,0.47319,2.10821,0.81313,0.000331135,0.000331135,0.000331135
67,80.2748,0.49649,0.7366,0.81649,1,0.47204,0.98389,0.84559,0.47319,2.10821,0.81313,0.000326892,0.000326892,0.000326892
68,81.3158,0.48288,0.6605,0.8207,1,0.47204,0.98389,0.84559,0.47319,2.10821,0.81313,0.000322367,0.000322367,0.000322367
69,82.401,0.47124,0.62678,0.80813,1,0.51336,0.995,0.87783,0.43842,2.06165,0.80968,0.000317558,0.000317558,0.000317558
70,83.4289,0.52174,0.65495,0.84139,1,0.51336,0.995,0.87783,0.43842,2.06165,0.80968,0.000312467,0.000312467,0.000312467
71,84.4619,0.46264,0.63243,0.81875,1,0.51336,0.995,0.87783,0.43842,2.06165,0.80968,0.000307092,0.000307092,0.000307092
72,85.5366,0.5957,0.65961,0.83398,0.98571,0.5891,0.995,0.86884,0.44197,2.00396,0.81017,0.000301435,0.000301435,0.000301435
73,86.488,0.46037,0.6133,0.79631,0.98571,0.5891,0.995,0.86884,0.44197,2.00396,0.81017,0.000295494,0.000295494,0.000295494
74,87.3793,0.45562,0.67583,0.83347,0.98571,0.5891,0.995,0.86884,0.44197,2.00396,0.81017,0.000289271,0.000289271,0.000289271
75,88.5425,0.50811,0.65264,0.82517,0.97173,0.63334,0.995,0.88067,0.43126,1.90726,0.81063,0.000282765,0.000282765,0.000282765
76,89.807,0.51461,0.64085,0.86083,0.97173,0.63334,0.995,0.88067,0.43126,1.90726,0.81063,0.000275976,0.000275976,0.000275976
77,90.896,0.40854,0.65802,0.83865,0.97173,0.63334,0.995,0.88067,0.43126,1.90726,0.81063,0.000268904,0.000268904,0.000268904
78,92.0251,0.49233,0.58031,0.82442,0.95639,0.80389,0.995,0.90887,0.41387,1.78845,0.80727,0.000261548,0.000261548,0.000261548
79,93.0537,0.42889,0.60847,0.81837,0.95639,0.80389,0.995,0.90887,0.41387,1.78845,0.80727,0.00025391,0.00025391,0.00025391
80,94.0996,0.5224,0.64711,0.8363,0.95639,0.80389,0.995,0.90887,0.41387,1.78845,0.80727,0.000245989,0.000245989,0.000245989
81,95.1722,0.53837,0.61747,0.83449,0.97528,0.83915,0.995,0.88085,0.39955,1.64908,0.81286,0.000237786,0.000237786,0.000237786
82,96.1712,0.59347,0.89137,0.87016,0.97528,0.83915,0.995,0.88085,0.39955,1.64908,0.81286,0.000229299,0.000229299,0.000229299
83,97.1739,0.48461,0.57758,0.81394,0.97528,0.83915,0.995,0.88085,0.39955,1.64908,0.81286,0.000220529,0.000220529,0.000220529
84,98.2142,0.4929,0.5905,0.79139,0.97481,0.93524,0.995,0.89523,0.38806,1.534,0.8148,0.000211476,0.000211476,0.000211476
85,99.173,0.42102,0.63735,0.82531,0.97481,0.93524,0.995,0.89523,0.38806,1.534,0.8148,0.000202141,0.000202141,0.000202141
86,100.163,0.50416,0.61984,0.81788,0.97481,0.93524,0.995,0.89523,0.38806,1.534,0.8148,0.000192522,0.000192522,0.000192522
87,101.392,0.52561,0.6169,0.81694,0.97481,0.93524,0.995,0.89523,0.38806,1.534,0.8148,0.00018262,0.00018262,0.00018262
88,102.483,0.47119,0.57864,0.82513,0.97089,0.98816,0.995,0.8966,0.38199,1.43531,0.81593,0.000172436,0.000172436,0.000172436
89,103.55,0.46098,0.58697,0.80479,0.97089,0.98816,0.995,0.8966,0.38199,1.43531,0.81593,0.000161969,0.000161969,0.000161969
90,104.648,0.43257,0.53608,0.79852,0.97089,0.98816,0.995,0.8966,0.38199,1.43531,0.81593,0.000151218,0.000151218,0.000151218
91,114.233,0.46895,0.65656,0.81409,0.97089,0.98816,0.995,0.8966,0.38199,1.43531,0.81593,0.000140185,0.000140185,0.000140185
92,115.614,0.44701,0.62289,0.80069,0.98792,0.9863,0.995,0.89337,0.37501,1.35741,0.81296,0.000128869,0.000128869,0.000128869
93,116.715,0.48341,0.64094,0.8275,0.98792,0.9863,0.995,0.89337,0.37501,1.35741,0.81296,0.000117269,0.000117269,0.000117269
94,117.804,0.43729,0.62152,0.81094,0.98792,0.9863,0.995,0.89337,0.37501,1.35741,0.81296,0.000105387,0.000105387,0.000105387
95,118.821,0.43047,0.59658,0.79612,0.98792,0.9863,0.995,0.89337,0.37501,1.35741,0.81296,9.32222e-05,9.32222e-05,9.32222e-05
96,119.869,0.40968,0.60624,0.80013,0.98849,0.97169,0.995,0.90176,0.37884,1.27226,0.81317,8.07742e-05,8.07742e-05,8.07742e-05
97,121.1,0.45716,0.61878,0.79833,0.98849,0.97169,0.995,0.90176,0.37884,1.27226,0.81317,6.80433e-05,6.80433e-05,6.80433e-05
98,122.189,0.41937,0.6079,0.80141,0.98849,0.97169,0.995,0.90176,0.37884,1.27226,0.81317,5.50294e-05,5.50294e-05,5.50294e-05
99,123.185,0.4038,0.5753,0.78908,0.98849,0.97169,0.995,0.90176,0.37884,1.27226,0.81317,4.17325e-05,4.17325e-05,4.17325e-05
100,124.293,0.43554,0.57732,0.81359,0.98865,0.97632,0.995,0.90084,0.3783,1.17461,0.81271,2.81527e-05,2.81527e-05,2.81527e-05
