epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,19.3681,0.53948,1.11451,0.81584,0.01648,0.79552,0.41485,0.2982,0.51326,3.2001,0.78095,0.000291251,0.000291251,0.000291251
25,20.1785,0.61561,1.15094,0.8117,0.01969,0.90196,0.4857,0.33795,0.48909,3.16873,0.78222,0.000302216,0.000302216,0.000302216
26,20.9016,0.69718,1.0432,0.82061,0.01969,0.90196,0.4857,0.33795,0.48909,3.16873,0.78222,0.00031304,0.00031304,0.00031304
27,21.6566,0.69239,1.30512,0.81537,0.01975,0.90196,0.53289,0.38618,0.50145,3.12297,0.78435,0.000323723,0.000323723,0.000323723
28,22.3843,0.59019,1.04355,0.82113,0.01975,0.90196,0.53289,0.38618,0.50145,3.12297,0.78435,0.000334264,0.000334264,0.000334264
29,23.2134,0.72633,1.05164,0.80601,0.01827,0.86275,0.53992,0.38094,0.50648,3.11208,0.78591,0.000344663,0.000344663,0.000344663
30,23.9874,0.66087,1.00869,0.84263,0.01827,0.86275,0.53992,0.38094,0.50648,3.11208,0.78591,0.000354921,0.000354921,0.000354921
31,24.7681,0.66423,1.11029,0.83184,0.0197,0.90196,0.6148,0.44077,0.50152,3.07498,0.78988,0.000365038,0.000365038,0.000365038
32,25.4725,0.6065,0.90207,0.84852,0.0197,0.90196,0.6148,0.44077,0.50152,3.07498,0.78988,0.000375013,0.000375013,0.000375013
33,26.4037,0.61151,1.09901,0.84336,0.02126,0.94118,0.67168,0.4749,0.50191,3.05317,0.78621,0.000384847,0.000384847,0.000384847
34,27.1723,0.68307,1.11418,0.84147,0.02126,0.94118,0.67168,0.4749,0.50191,3.05317,0.78621,0.000394539,0.000394539,0.000394539
35,27.9177,0.72312,1.16663,0.86754,0.01972,0.90196,0.64611,0.46402,0.50785,3.05005,0.78967,0.00040409,0.00040409,0.00040409
36,28.6188,0.55328,0.93104,0.80197,0.01972,0.90196,0.64611,0.46402,0.50785,3.05005,0.78967,0.000413499,0.000413499,0.000413499
37,29.4244,0.65211,1.01402,0.81021,0.02119,0.94118,0.69311,0.49727,0.48445,3.03144,0.78872,0.000422767,0.000422767,0.000422767
38,30.182,0.56455,1.06257,0.82163,0.02119,0.94118,0.69311,0.49727,0.48445,3.03144,0.78872,0.000431893,0.000431893,0.000431893
39,30.9608,0.65347,0.97074,0.84371,0.02338,1,0.74479,0.53227,0.50234,2.99239,0.78894,0.000440878,0.000440878,0.000440878
40,31.7035,0.57893,0.801,0.82035,0.02338,1,0.74479,0.53227,0.50234,2.99239,0.78894,0.000449721,0.000449721,0.000449721
41,32.5388,0.65203,0.7796,0.8665,0.02348,1,0.78463,0.57012,0.48607,2.92786,0.79352,0.000458423,0.000458423,0.000458423
42,33.2684,0.57827,0.84756,0.852,0.02348,1,0.78463,0.57012,0.48607,2.92786,0.79352,0.000466984,0.000466984,0.000466984
43,34.0713,0.55402,0.89133,0.82246,0.02346,1,0.75863,0.57067,0.46429,2.89522,0.78791,0.000475403,0.000475403,0.000475403
44,34.9754,0.60883,0.80077,0.83094,0.02346,1,0.75863,0.57067,0.46429,2.89522,0.78791,0.00048368,0.00048368,0.00048368
45,35.7792,0.58353,0.81109,0.82753,0.02134,0.86667,0.66141,0.52648,0.46745,2.86443,0.78729,0.000491816,0.000491816,0.000491816
46,36.4925,0.56031,0.71753,0.8527,0.02134,0.86667,0.66141,0.52648,0.46745,2.86443,0.78729,0.000499811,0.000499811,0.000499811
47,37.2866,0.59771,0.69255,0.81622,0.02039,0.8,0.66308,0.51673,0.50761,2.83193,0.7948,0.000507664,0.000507664,0.000507664
48,38.0198,0.5951,0.70836,0.80677,0.02039,0.8,0.66308,0.51673,0.50761,2.83193,0.7948,0.000515375,0.000515375,0.000515375
49,38.7954,0.56354,0.79539,0.82468,0.02122,0.86667,0.67098,0.51838,0.53146,2.79077,0.81107,0.000522945,0.000522945,0.000522945
50,39.5369,0.58691,0.72953,0.83395,0.02122,0.86667,0.67098,0.51838,0.53146,2.79077,0.81107,0.000530374,0.000530374,0.000530374
51,40.3336,0.57778,0.69058,0.82293,0.02023,0.8,0.79561,0.61901,0.53867,2.75182,0.82306,0.000537661,0.000537661,0.000537661
52,41.0584,0.55954,0.74747,0.82865,0.02023,0.8,0.79561,0.61901,0.53867,2.75182,0.82306,0.000544807,0.000544807,0.000544807
53,41.8736,0.5426,0.7036,0.83163,0.02023,0.8,0.79561,0.61901,0.53867,2.75182,0.82306,0.000551811,0.000551811,0.000551811
54,42.8234,0.64463,0.78062,0.84649,0.02311,1,0.82471,0.7112,0.50303,2.68826,0.82095,0.000558674,0.000558674,0.000558674
55,43.5453,0.4626,0.74347,0.81394,0.02311,1,0.82471,0.7112,0.50303,2.68826,0.82095,0.000565395,0.000565395,0.000565395
56,44.2685,0.57613,0.78484,0.81741,0.02311,1,0.82471,0.7112,0.50303,2.68826,0.82095,0.000571975,0.000571975,0.000571975
57,45.0523,0.54665,0.82978,0.83868,0.02202,0.93333,0.77664,0.66901,0.48598,2.6129,0.81411,0.000578413,0.000578413,0.000578413
58,45.8256,0.566,0.67395,0.8264,0.02202,0.93333,0.77664,0.66901,0.48598,2.6129,0.81411,0.00058471,0.00058471,0.00058471
59,46.5969,0.48848,0.64275,0.8193,0.02202,0.93333,0.77664,0.66901,0.48598,2.6129,0.81411,0.000590866,0.000590866,0.000590866
60,47.3885,0.615,0.83353,0.83236,0.02312,1,0.90907,0.75134,0.50018,2.55226,0.8168,0.00059688,0.00059688,0.00059688
61,48.1593,0.5697,0.72972,0.792,0.02312,1,0.90907,0.75134,0.50018,2.55226,0.8168,0.000602752,0.000602752,0.000602752
62,48.9313,0.56777,0.65693,0.81945,0.02312,1,0.90907,0.75134,0.50018,2.55226,0.8168,0.000608483,0.000608483,0.000608483
63,49.7125,0.56967,0.66434,0.84592,0.02315,1,0.97595,0.81061,0.54566,2.44645,0.82743,0.000614073,0.000614073,0.000614073
64,50.4126,0.50536,0.63972,0.82357,0.02315,1,0.97595,0.81061,0.54566,2.44645,0.82743,0.000619521,0.000619521,0.000619521
65,51.2996,0.54539,0.66844,0.83323,0.02315,1,0.97595,0.81061,0.54566,2.44645,0.82743,0.000624827,0.000624827,0.000624827
66,52.0641,0.56184,0.69637,0.83725,0.02316,1,0.995,0.8598,0.48658,2.31907,0.82085,0.000629993,0.000629993,0.000629993
67,52.7841,0.55949,0.66739,0.81874,0.02316,1,0.995,0.8598,0.48658,2.31907,0.82085,0.000635016,0.000635016,0.000635016
68,53.5007,0.53098,0.62781,0.83426,0.02316,1,0.995,0.8598,0.48658,2.31907,0.82085,0.000639898,0.000639898,0.000639898
69,54.2728,0.51762,0.62988,0.82156,0.97003,0.68639,0.97806,0.85712,0.47334,2.2228,0.82223,0.000644639,0.000644639,0.000644639
70,54.98,0.55723,0.64281,0.83558,0.97003,0.68639,0.97806,0.85712,0.47334,2.2228,0.82223,0.000649238,0.000649238,0.000649238
71,55.752,0.50636,0.60864,0.82336,0.97003,0.68639,0.97806,0.85712,0.47334,2.2228,0.82223,0.000653696,0.000653696,0.000653696
72,56.5342,0.66136,0.72571,0.83282,1,0.32759,0.995,0.84637,0.60085,2.13906,0.83243,0.000658012,0.000658012,0.000658012
73,57.2511,0.53537,0.59642,0.80004,1,0.32759,0.995,0.84637,0.60085,2.13906,0.83243,0.000662187,0.000662187,0.000662187
74,57.9459,0.61193,0.65704,0.85986,1,0.32759,0.995,0.84637,0.60085,2.13906,0.83243,0.000666221,0.000666221,0.000666221
75,58.8565,0.60585,0.67054,0.83027,1,0.46786,0.995,0.81904,0.53524,2.0395,0.82215,0.000670112,0.000670112,0.000670112
76,59.5783,0.52447,0.64153,0.84576,1,0.46786,0.995,0.81904,0.53524,2.0395,0.82215,0.000673863,0.000673863,0.000673863
77,60.3006,0.46388,0.60759,0.83938,1,0.46786,0.995,0.81904,0.53524,2.0395,0.82215,0.000677472,0.000677472,0.000677472
78,61.0687,0.55259,0.5878,0.82467,1,0.5952,0.995,0.82093,0.46385,1.9374,0.81804,0.000680939,0.000680939,0.000680939
79,61.7789,0.49464,0.67904,0.82281,1,0.5952,0.995,0.82093,0.46385,1.9374,0.81804,0.000684265,0.000684265,0.000684265
80,62.48,0.56052,0.64807,0.84736,1,0.5952,0.995,0.82093,0.46385,1.9374,0.81804,0.00068745,0.00068745,0.00068745
81,63.2082,0.59981,0.63036,0.83371,0.84604,0.64425,0.94472,0.76612,0.48403,1.91206,0.82063,0.000690493,0.000690493,0.000690493
82,63.9637,0.5933,0.74759,0.87547,0.84604,0.64425,0.94472,0.76612,0.48403,1.91206,0.82063,0.000693394,0.000693394,0.000693394
83,64.6497,0.51446,0.57615,0.81345,0.84604,0.64425,0.94472,0.76612,0.48403,1.91206,0.82063,0.000696154,0.000696154,0.000696154
84,65.4034,0.53495,0.6299,0.7996,0.85527,0.4303,0.89343,0.77115,0.47603,1.96593,0.82859,0.000698773,0.000698773,0.000698773
85,66.2506,0.47038,0.76653,0.82009,0.85527,0.4303,0.89343,0.77115,0.47603,1.96593,0.82859,0.00070125,0.00070125,0.00070125
86,67.0637,0.58237,0.6948,0.82122,0.85527,0.4303,0.89343,0.77115,0.47603,1.96593,0.82859,0.000703586,0.000703586,0.000703586
87,67.774,0.55375,0.67021,0.81603,0.85527,0.4303,0.89343,0.77115,0.47603,1.96593,0.82859,0.00070578,0.00070578,0.00070578
88,68.5923,0.48112,0.59748,0.8321,0.85099,0.42662,0.84062,0.72477,0.46194,2.10521,0.82686,0.000707833,0.000707833,0.000707833
89,69.2893,0.48894,0.64345,0.80259,0.85099,0.42662,0.84062,0.72477,0.46194,2.10521,0.82686,0.000709744,0.000709744,0.000709744
90,69.9857,0.50959,0.56197,0.80296,0.85099,0.42662,0.84062,0.72477,0.46194,2.10521,0.82686,0.000711514,0.000711514,0.000711514
91,70.6855,0.49726,0.58525,0.81083,0.85099,0.42662,0.84062,0.72477,0.46194,2.10521,0.82686,0.000713142,0.000713142,0.000713142
92,71.4218,0.58104,0.64876,0.82818,0.84858,0.49215,0.84246,0.75933,0.42713,2.04446,0.81856,0.000714629,0.000714629,0.000714629
93,72.1061,0.53088,0.76953,0.82585,0.84858,0.49215,0.84246,0.75933,0.42713,2.04446,0.81856,0.000715975,0.000715975,0.000715975
94,72.8228,0.50269,0.61165,0.7971,0.84858,0.49215,0.84246,0.75933,0.42713,2.04446,0.81856,0.000717179,0.000717179,0.000717179
95,73.6811,0.62497,0.62458,0.82479,0.84858,0.49215,0.84246,0.75933,0.42713,2.04446,0.81856,0.000718241,0.000718241,0.000718241
96,74.4839,0.53794,0.66894,0.83293,0.90599,0.84935,0.96167,0.8875,0.41448,1.63612,0.81079,0.000719162,0.000719162,0.000719162
97,75.2082,0.48405,0.69287,0.8295,0.90599,0.84935,0.96167,0.8875,0.41448,1.63612,0.81079,0.000719942,0.000719942,0.000719942
98,75.9737,0.53862,0.62538,0.83557,0.90599,0.84935,0.96167,0.8875,0.41448,1.63612,0.81079,0.00072058,0.00072058,0.00072058
99,76.7198,0.48393,0.62162,0.84067,0.90599,0.84935,0.96167,0.8875,0.41448,1.63612,0.81079,0.000721076,0.000721076,0.000721076
100,77.5212,0.50227,0.57958,0.81665,0.9597,0.86488,0.995,0.93037,0.41043,1.45523,0.80996,0.000721431,0.000721431,0.000721431
101,78.2387,0.52177,0.61744,0.83692,0.9597,0.86488,0.995,0.93037,0.41043,1.45523,0.80996,0.000721645,0.000721645,0.000721645
102,79.0077,0.54109,0.59599,0.85478,0.9597,0.86488,0.995,0.93037,0.41043,1.45523,0.80996,0.000714571,0.000714571,0.000714571
103,79.752,0.47478,0.59157,0.82245,0.9597,0.86488,0.995,0.93037,0.41043,1.45523,0.80996,0.000707498,0.000707498,0.000707498
104,80.6879,0.4727,0.60947,0.81944,0.94003,0.97124,0.995,0.92759,0.39864,1.38322,0.81279,0.000700424,0.000700424,0.000700424
105,81.382,0.54958,0.60993,0.8467,0.94003,0.97124,0.995,0.92759,0.39864,1.38322,0.81279,0.000693351,0.000693351,0.000693351
106,82.1504,0.47905,0.58549,0.80549,0.94003,0.97124,0.995,0.92759,0.39864,1.38322,0.81279,0.000686277,0.000686277,0.000686277
107,82.8919,0.46278,0.69022,0.83046,0.94003,0.97124,0.995,0.92759,0.39864,1.38322,0.81279,0.000679204,0.000679204,0.000679204
108,83.6597,0.46457,0.56386,0.82829,0.93552,0.99666,0.96542,0.9031,0.40552,1.19128,0.81164,0.00067213,0.00067213,0.00067213
109,84.4094,0.47792,0.58323,0.8102,0.93552,0.99666,0.96542,0.9031,0.40552,1.19128,0.81164,0.000665057,0.000665057,0.000665057
110,85.1954,0.52294,0.55894,0.80874,0.93552,0.99666,0.96542,0.9031,0.40552,1.19128,0.81164,0.000657983,0.000657983,0.000657983
111,85.9361,0.46068,0.54992,0.8296,0.93552,0.99666,0.96542,0.9031,0.40552,1.19128,0.81164,0.000650909,0.000650909,0.000650909
112,86.7326,0.49686,0.53701,0.7953,0.92281,1,0.95958,0.88123,0.43473,1.01423,0.82096,0.000643836,0.000643836,0.000643836
113,87.5073,0.45395,0.55982,0.81456,0.92281,1,0.95958,0.88123,0.43473,1.01423,0.82096,0.000636762,0.000636762,0.000636762
114,88.3929,0.51944,0.58987,0.79731,0.92281,1,0.95958,0.88123,0.43473,1.01423,0.82096,0.000629689,0.000629689,0.000629689
115,89.1988,0.53854,0.58085,0.84609,0.92281,1,0.95958,0.88123,0.43473,1.01423,0.82096,0.000622615,0.000622615,0.000622615
116,89.9457,0.50602,0.63055,0.83346,0.9204,1,0.96542,0.86891,0.43397,0.95077,0.82081,0.000615542,0.000615542,0.000615542
117,90.6522,0.48456,0.5601,0.8093,0.9204,1,0.96542,0.86891,0.43397,0.95077,0.82081,0.000608468,0.000608468,0.000608468
118,91.3552,0.52835,0.56342,0.79533,0.9204,1,0.96542,0.86891,0.43397,0.95077,0.82081,0.000601395,0.000601395,0.000601395
119,92.0755,0.52206,0.53016,0.82055,0.9204,1,0.96542,0.86891,0.43397,0.95077,0.82081,0.000594321,0.000594321,0.000594321
120,92.8515,0.50148,0.53267,0.81484,0.90556,1,0.98333,0.89287,0.42966,0.92441,0.81925,0.000587248,0.000587248,0.000587248
121,93.5355,0.46705,0.53086,0.81701,0.90556,1,0.98333,0.89287,0.42966,0.92441,0.81925,0.000580174,0.000580174,0.000580174
122,94.2679,0.48439,0.55789,0.81495,0.90556,1,0.98333,0.89287,0.42966,0.92441,0.81925,0.0005731,0.0005731,0.0005731
123,94.9871,0.50332,0.53515,0.80198,0.90556,1,0.98333,0.89287,0.42966,0.92441,0.81925,0.000566027,0.000566027,0.000566027
124,95.7968,0.46685,0.53514,0.8184,0.94216,0.95238,0.98917,0.9031,0.42376,0.87061,0.814,0.000558953,0.000558953,0.000558953
125,96.6377,0.46878,0.53968,0.81169,0.94216,0.95238,0.98917,0.9031,0.42376,0.87061,0.814,0.00055188,0.00055188,0.00055188
126,97.3549,0.44607,0.59551,0.83146,0.94216,0.95238,0.98917,0.9031,0.42376,0.87061,0.814,0.000544806,0.000544806,0.000544806
127,98.0487,0.53428,0.5795,0.7998,0.94216,0.95238,0.98917,0.9031,0.42376,0.87061,0.814,0.000537733,0.000537733,0.000537733
128,98.8513,0.44276,0.55397,0.80515,0.97327,0.97026,0.995,0.91868,0.39955,0.77868,0.80875,0.000530659,0.000530659,0.000530659
129,99.5693,0.47721,0.57673,0.82091,0.97327,0.97026,0.995,0.91868,0.39955,0.77868,0.80875,0.000523586,0.000523586,0.000523586
130,100.314,0.43182,0.54049,0.82097,0.97327,0.97026,0.995,0.91868,0.39955,0.77868,0.80875,0.000516512,0.000516512,0.000516512
131,101.02,0.40278,0.60918,0.81979,0.97327,0.97026,0.995,0.91868,0.39955,0.77868,0.80875,0.000509438,0.000509438,0.000509438
132,101.8,0.46571,0.57308,0.80725,0.98688,0.97523,0.995,0.90956,0.37344,0.67408,0.8037,0.000502365,0.000502365,0.000502365
133,102.511,0.44973,0.53607,0.8034,0.98688,0.97523,0.995,0.90956,0.37344,0.67408,0.8037,0.000495291,0.000495291,0.000495291
134,103.263,0.48569,0.56495,0.78595,0.98688,0.97523,0.995,0.90956,0.37344,0.67408,0.8037,0.000488218,0.000488218,0.000488218
135,104.139,0.46875,0.51201,0.80147,0.98688,0.97523,0.995,0.90956,0.37344,0.67408,0.8037,0.000481144,0.000481144,0.000481144
136,104.921,0.46054,0.55967,0.8115,0.94881,0.99305,0.995,0.932,0.36223,0.60943,0.80024,0.000474071,0.000474071,0.000474071
137,105.671,0.48912,0.57812,0.79049,0.94881,0.99305,0.995,0.932,0.36223,0.60943,0.80024,0.000466997,0.000466997,0.000466997
138,106.536,0.45089,0.54858,0.84427,0.94881,0.99305,0.995,0.932,0.36223,0.60943,0.80024,0.000459924,0.000459924,0.000459924
139,107.233,0.42802,0.56172,0.81595,0.94881,0.99305,0.995,0.932,0.36223,0.60943,0.80024,0.00045285,0.00045285,0.00045285
140,108.021,0.44795,0.52544,0.82187,0.94736,0.99464,0.995,0.93503,0.37987,0.54784,0.79726,0.000445777,0.000445777,0.000445777
141,108.775,0.40855,0.50621,0.7941,0.94736,0.99464,0.995,0.93503,0.37987,0.54784,0.79726,0.000438703,0.000438703,0.000438703
142,109.515,0.50186,0.57899,0.8246,0.94736,0.99464,0.995,0.93503,0.37987,0.54784,0.79726,0.000431629,0.000431629,0.000431629
143,110.238,0.42938,0.55173,0.79582,0.94736,0.99464,0.995,0.93503,0.37987,0.54784,0.79726,0.000424556,0.000424556,0.000424556
144,111.012,0.44506,0.51875,0.80623,0.958,0.99556,0.995,0.90767,0.41194,0.50092,0.80161,0.000417482,0.000417482,0.000417482
145,111.709,0.46926,0.53479,0.82618,0.958,0.99556,0.995,0.90767,0.41194,0.50092,0.80161,0.000410409,0.000410409,0.000410409
146,112.599,0.42367,0.52567,0.81326,0.958,0.99556,0.995,0.90767,0.41194,0.50092,0.80161,0.000403335,0.000403335,0.000403335
147,113.29,0.49326,0.57735,0.81283,0.958,0.99556,0.995,0.90767,0.41194,0.50092,0.80161,0.000396262,0.000396262,0.000396262
148,114.104,0.44609,0.49744,0.80527,0.97366,0.9979,0.995,0.91376,0.40735,0.47806,0.80346,0.000389188,0.000389188,0.000389188
149,114.867,0.38023,0.51294,0.84577,0.97366,0.9979,0.995,0.91376,0.40735,0.47806,0.80346,0.000382115,0.000382115,0.000382115
150,115.654,0.43974,0.53212,0.81083,0.97366,0.9979,0.995,0.91376,0.40735,0.47806,0.80346,0.000375041,0.000375041,0.000375041
151,116.393,0.42164,0.53789,0.80414,0.97366,0.9979,0.995,0.91376,0.40735,0.47806,0.80346,0.000367967,0.000367967,0.000367967
152,117.17,0.44192,0.47823,0.81335,0.9835,1,0.995,0.9352,0.37482,0.45778,0.80087,0.000360894,0.000360894,0.000360894
153,117.894,0.48213,0.50316,0.82079,0.9835,1,0.995,0.9352,0.37482,0.45778,0.80087,0.00035382,0.00035382,0.00035382
154,118.602,0.44239,0.54232,0.79912,0.9835,1,0.995,0.9352,0.37482,0.45778,0.80087,0.000346747,0.000346747,0.000346747
155,119.34,0.40728,0.51331,0.80576,0.9835,1,0.995,0.9352,0.37482,0.45778,0.80087,0.000339673,0.000339673,0.000339673
156,120.28,0.48716,0.50856,0.83897,0.98751,1,0.995,0.94118,0.36051,0.4662,0.8013,0.0003326,0.0003326,0.0003326
157,121.078,0.41589,0.52181,0.7987,0.98751,1,0.995,0.94118,0.36051,0.4662,0.8013,0.000325526,0.000325526,0.000325526
158,121.815,0.44235,0.48396,0.80898,0.98751,1,0.995,0.94118,0.36051,0.4662,0.8013,0.000318453,0.000318453,0.000318453
159,122.518,0.44484,0.47756,0.83103,0.98751,1,0.995,0.94118,0.36051,0.4662,0.8013,0.000311379,0.000311379,0.000311379
160,123.312,0.4711,0.49378,0.82435,0.98942,1,0.995,0.93869,0.36996,0.48153,0.80169,0.000304306,0.000304306,0.000304306
161,124.075,0.41293,0.47221,0.80064,0.98942,1,0.995,0.93869,0.36996,0.48153,0.80169,0.000297232,0.000297232,0.000297232
162,124.814,0.44059,0.49941,0.81039,0.98942,1,0.995,0.93869,0.36996,0.48153,0.80169,0.000290158,0.000290158,0.000290158
163,125.52,0.43959,0.48725,0.7876,0.98942,1,0.995,0.93869,0.36996,0.48153,0.80169,0.000283085,0.000283085,0.000283085
164,126.318,0.40934,0.51871,0.82107,0.98937,1,0.995,0.92608,0.38077,0.48637,0.80361,0.000276011,0.000276011,0.000276011
165,127.051,0.439,0.48109,0.81135,0.98937,1,0.995,0.92608,0.38077,0.48637,0.80361,0.000268938,0.000268938,0.000268938
166,127.822,0.39895,0.47329,0.81376,0.98937,1,0.995,0.92608,0.38077,0.48637,0.80361,0.000261864,0.000261864,0.000261864
167,128.567,0.38522,0.49916,0.80666,0.98937,1,0.995,0.92608,0.38077,0.48637,0.80361,0.000254791,0.000254791,0.000254791
168,129.545,0.39906,0.56363,0.81931,0.98961,1,0.995,0.9261,0.377,0.47823,0.80346,0.000247717,0.000247717,0.000247717
169,130.341,0.42317,0.47561,0.81651,0.98961,1,0.995,0.9261,0.377,0.47823,0.80346,0.000240644,0.000240644,0.000240644
170,131.052,0.42183,0.49779,0.81944,0.98961,1,0.995,0.9261,0.377,0.47823,0.80346,0.00023357,0.00023357,0.00023357
171,131.799,0.42211,0.50543,0.78111,0.98961,1,0.995,0.9261,0.377,0.47823,0.80346,0.000226497,0.000226497,0.000226497
172,132.672,0.44856,0.47465,0.81657,0.98695,1,0.995,0.9247,0.37073,0.46247,0.80533,0.000219423,0.000219423,0.000219423
173,133.374,0.39376,0.46445,0.8177,0.98695,1,0.995,0.9247,0.37073,0.46247,0.80533,0.000212349,0.000212349,0.000212349
174,134.133,0.40295,0.51328,0.80412,0.98695,1,0.995,0.9247,0.37073,0.46247,0.80533,0.000205276,0.000205276,0.000205276
175,134.826,0.49118,0.57358,0.81517,0.98695,1,0.995,0.9247,0.37073,0.46247,0.80533,0.000198202,0.000198202,0.000198202
176,135.579,0.39998,0.44521,0.82661,0.98622,1,0.995,0.92205,0.36845,0.44497,0.8065,0.000191129,0.000191129,0.000191129
177,136.303,0.44944,0.48974,0.79552,0.98622,1,0.995,0.92205,0.36845,0.44497,0.8065,0.000184055,0.000184055,0.000184055
178,137.229,0.46675,0.49189,0.81322,0.98622,1,0.995,0.92205,0.36845,0.44497,0.8065,0.000176982,0.000176982,0.000176982
179,137.938,0.43005,0.46017,0.81117,0.98622,1,0.995,0.92205,0.36845,0.44497,0.8065,0.000169908,0.000169908,0.000169908
180,138.804,0.3589,0.45154,0.78317,0.98678,1,0.995,0.93104,0.36453,0.43444,0.80626,0.000162835,0.000162835,0.000162835
181,139.556,0.34794,0.43882,0.76997,0.98678,1,0.995,0.93104,0.36453,0.43444,0.80626,0.000155761,0.000155761,0.000155761
182,140.305,0.41666,0.48141,0.81258,0.98678,1,0.995,0.93104,0.36453,0.43444,0.80626,0.000148687,0.000148687,0.000148687
183,141.012,0.30663,0.45841,0.77911,0.98678,1,0.995,0.93104,0.36453,0.43444,0.80626,0.000141614,0.000141614,0.000141614
184,141.779,0.36848,0.46423,0.81601,0.98856,1,0.995,0.92187,0.36169,0.4215,0.80645,0.00013454,0.00013454,0.00013454
185,142.54,0.42539,0.47716,0.80153,0.98856,1,0.995,0.92187,0.36169,0.4215,0.80645,0.000127467,0.000127467,0.000127467
186,143.256,0.40293,0.46284,0.80435,0.98856,1,0.995,0.92187,0.36169,0.4215,0.80645,0.000120393,0.000120393,0.000120393
187,143.991,0.42596,0.45061,0.79329,0.98856,1,0.995,0.92187,0.36169,0.4215,0.80645,0.00011332,0.00011332,0.00011332
188,144.895,0.44257,0.48248,0.79655,0.98932,1,0.995,0.92713,0.3608,0.41196,0.80706,0.000106246,0.000106246,0.000106246
189,145.644,0.40063,0.49227,0.8072,0.98932,1,0.995,0.92713,0.3608,0.41196,0.80706,9.91726e-05,9.91726e-05,9.91726e-05
